date;ticker;ALPHA_OVERRIDABLE;ASSET_CVRG_RATIO;BB_1YR_DEFAULT_PROB;BB_2Y_DEFAULT_PROB;BB_3Y_DEFAULT_PROB;BB_4Y_DEFAULT_PROB;BB_5Y_DEFAULT_PROB;BEST_ANALYST_RATING;BEST_BPS;BEST_CPS;BEST_CUR_EV_TO_EBITDA;BEST_EBIT;BEST_EBITDA;BEST_EPS;BEST_EPS_GAAP;BEST_EPS_MEDIAN;BEST_EPS_NUMEST;BEST_NET_DEBT;BEST_NET_INCOME;BEST_OPP;BEST_PEG_RATIO;BEST_PE_RATIO_GAAP;BEST_ROE;BEST_SALES;BEST_TARGET_PRICE;BETA_ADJ_OVERRIDABLE;BETA_STD_DEV_ERR_OVERRIDABLE;BLOOMBERG_ISSUER_DEFAULT_SCORE;CAPITAL_EXPEND;CAP_EXPEND_RATIO;CASH_RATIO;CFO_TO_AVG_CURRENT_LIABILITIES;CF_CASH_FROM_OPER;CF_FREE_CASH_FLOW;COUNTRY_RISK_DIVIDEND_YIELD;COUNTRY_RISK_GROWTH_RATE;COUNTRY_RISK_MARKET_RETURN;COUNTRY_RISK_PAYOUT_RATIO;COUNTRY_RISK_PREMIUM;CUR_RATIO;DEBT_TO_MKT_CAP;EARN_FOR_COMMON;EBITDA;EBITDA_TO_INTEREST_EXPN;EBITDA_TO_REVENUE;EBIT_TO_INT_EXP;ENTERPRISE_VALUE;EQY_FLOAT;EQY_REC_CONS;EQY_WEIGHTED_AVG_PX;EST_PE_CUR_YR;EV_TO_T12M_SALES;FCF_TO_TOTAL_DEBT;FREE_CASH_FLOW_YIELD;GROSS_MARGIN;GROSS_PROFIT;HISTORICAL_MARKET_CAP;IS_DIL_EPS_CONT_OPS;LONG_TERM_PRICE_EARNINGS_RATIO;NET_DEBT;NET_DEBT_TO_CASHFLOW;NET_DEBT_TO_EBITDA;NET_INCOME_TO_COMMON_MARGIN;NUM_TRADES;PE_RATIO;PRICE_TO_COMPARABLE_EPS;PX_ASK;PX_BID;PX_ERN_RATIO_WITH_LOW_CLOS_PX;PX_HIGH;PX_LAST;PX_LOW;PX_MID;PX_OFFICIAL_CLOSE;PX_OPEN;PX_TO_CASH_FLOW;PX_TO_EBITDA;PX_TO_EPS_BEFORE_ABNORMAL_ITEMS;PX_TO_FREE_CASH_FLOW;PX_TO_SALES_RATIO;PX_TO_TANG_BV_PER_SH;PX_VOLUME;QUICK_RATIO;REL_SHR_PX_MOMENTUM;RISK_PREMIUM;RSK_BB_IMPLIED_CDS_SPREAD;SALES_GROWTH;SALES_REV_TURN;SHORT_AND_LONG_TERM_DEBT;T12M_DIL_PE_CONT_OPS;TOTAL_DEBT_TO_EV;TOT_ANALYST_REC;TOT_BUY_REC;TOT_DEBT_TO_COM_EQY;TOT_DEBT_TO_TOT_ASSET;TOT_HOLD_REC;TOT_SELL_REC;VAR_SWAP_12M_LV;VOLATILITY_20D;VOLATILITY_260D;VOLATILITY_30D;VOLATILITY_360D;VOLATILITY_90D;VWAP_VOLUME;WACC_COST_DEBT;WACC_COST_EQUITY;Variavel_resposta
30/07/2010 00:00;AMZN US Equity;0,1499;44,8333;0,000011802;0,000433318;0,001695744;0,003499697;0,005682993;4,086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142,25;1,0413;0,0549;1;-196;1,2755;0,973;0,5764;250;54;2,0655;11,4249;11,4075;27,1612;8,5023;1,5463;0,0025;207;399;44,3333;6,0768;30;43972,48;354,216;4,086;117,111;0;1,534;15,0379;3,8768;24,505;1609;48948,48;0,45;160,8778;-4976;-1,943;-2,6941;3,1526;0;48,9176;48,917;117,97;117,89;48,9176;118,74;117,89;114,51;117,93;0;115,53;20,0725;28,1694;47,8576;25,7945;1,8148;11,412;7083180;1,1263;-3,849;8,5868;53;41,1739;6566;132;48,9176;0,003;35;21;2,2537;1,0648;12;2;43,38844;27,705;41,935;37,655;42,404;38,435;6903825;2,9987;11,5179;1
02/08/2010 00:00;AMZN US Equity;0,1501;44,8333;0,000011418;0,000425622;0,001675538;0,003466916;0,005640399;4,086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142,25;1,0407;0,055;1;-196;1,2755;0,973;0,5764;250;54;2,0234;11,8121;11,4582;27,1026;8,4974;1,5463;0,0025;207;399;44,3333;6,0768;30;43972,48;354,216;4,086;119,2635;0;1,534;15,0379;3,8064;24,505;1609;48948,48;0,45;163,8527;-4976;-1,943;-2,6941;3,1526;0;49,8222;49,8216;120,11;120,1;49,8222;120,38;120,07;117,57;120,105;0;119,15;20,4436;28,6904;48,7426;26,2715;1,8483;11,623;5482619;1,1263;-3,173;8,5868;53;41,1739;6566;132;49,8222;0,003;35;21;2,2537;1,0648;12;2;42,6985;28,169;41,969;37,371;42,312;37,529;5400848;2,9987;11,5179;1
03/08/2010 00:00;AMZN US Equity;0,1547;44,8333;0,000011002;0,000416608;0,001650827;0,003425495;0,00558521;4,086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142,25;1,0404;0,0549;1;-196;1,2755;0,973;0,5764;250;54;2,0364;11,7868;11,4829;27,1005;8,5743;1,5463;0,0024;207;399;44,3333;6,0768;30;43972,48;354,216;4,086;121,8332;0;1,534;15,0379;3,7333;24,505;1609;48948,48;0,45;167,0596;-4976;-1,943;-2,6941;3,1526;0;50,7973;50,7967;122,42;122,3;50,7973;122,87;122,42;119,68;122,36;0;120;20,8437;29,2519;49,6966;26,7857;1,8845;11,8505;5962926;1,1263;-2,768;8,5868;52;41,1739;6566;132;50,7973;0,003;35;21;2,2537;1,0648;12;2;42,34719;27,014;41,651;37,848;42,156;37,69;5929795;2,9987;11,5179;1
04/08/2010 00:00;AMZN US Equity;0,1615;44,8333;0,000010584;0,00040823;0,001629061;0,00339065;0,005540471;4,086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142,25;1,0409;0,055;1;-196;1,2755;0,973;0,5764;250;54;2,0247;11,7526;11,4523;27,0781;8,5025;1,5463;0,0023;207;399;44,3333;6,0768;30;43972,48;354,216;4,086;126,6616;0;1,534;15,0379;3,5823;24,505;1609;48948,48;0,45;174,1012;-4976;-1,943;-2,6941;3,1526;0;52,9384;52,9378;127,59;127,54;52,9384;128,47;127,58;123;127,565;0;123,06;21,7223;30,4848;51,7913;27,9147;1,9639;12,35;9275063;1,1263;-2,336;8,5868;51;41,1739;6566;132;52,9384;0,003;35;21;2,2537;1,0648;12;2;41,90306;29,475;41,003;39,729;42,286;38,38;9234609;2,9987;11,5179;0
05/08/2010 00:00;AMZN US Equity;0,1593;44,8333;0,000010547;0,000407452;0,001626988;0,003387265;0,005536055;4,086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142,25;1,0399;0,0551;1;-196;1,2755;0,973;0,5764;250;54;2,0276;11,6991;11,4312;27,0607;8,5301;1,5463;0,0023;207;399;44,3333;6,0768;30;43972,48;354,222;4,086;127,0609;0;1,534;15,0379;3,5753;24,505;1609;48948,48;0,45;174,4424;-4976;-1,943;-2,6941;3,1526;0;53,0422;53,0415;127,84;127,78;53,0422;128;127,83;125,82;127,81;0;126,77;21,7649;30,5446;51,8928;27,9694;1,9678;12,3742;4282297;1,1263;-1,71;8,5868;51;41,1739;6566;132;53,0422;0,003;35;21;2,2537;1,0648;12;2;42,35513;29,451;40,907;38,788;42,094;38,332;4252328;2,9987;11,5179;0
06/08/2010 00:00;AMZN US Equity;0,1641;44,8333;0,000010475;0,000405936;0,001622947;0,003380662;0,005527437;4,059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142,382;1,04;0,055;1;-196;1,2755;0,973;0,5764;250;54;2,0364;11,6898;11,4313;27,0677;8,6147;1,5463;0,0023;207;399;44,3333;6,0768;30;43972,48;354,222;4,059;127,2914;0;1,534;15,0379;3,5617;24,505;1609;48948,48;0,45;175,111;-4976;-1,943;-2,6941;3,1526;0;53,2455;53,2448;128,32;128,29;53,2455;128,4;128,32;125,9;128,305;0;126,72;21,8483;30,6617;52,0917;28,0766;1,9753;12,4216;5065977;1,1263;-1,407;8,5868;51;41,1739;6566;132;53,2455;0,003;34;20;2,2537;1,0648;12;2;42,79788;28,904;40,902;38,31;42,093;38,329;5032403;2,9987;11,5179;0
09/08/2010 00:00;AMZN US Equity;0,142;44,8333;0,0000104;0,000404372;0,00161877;0,003373835;0,005518524;4,059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142,382;1,0371;0,0547;1;-196;1,2755;0,973;0,5764;250;54;2,0248;11,6576;11,3978;27,0938;8,5689;1,5463;0,0023;207;399;44,3333;6,0768;30;43972,48;354,222;4,059;128,7753;0;1,534;15,0379;3,5476;24,505;1609;48948,48;0,45;175,807;-4976;-1,943;-2,6941;3,1526;0;53,4571;53,4564;128,68;128,65;53,4571;129,93;128,83;127,85;128,665;0;128,46;21,9351;30,7835;52,2987;28,1882;1,9832;12,471;5087069;1,1263;-0,924;8,5868;52;41,1739;6566;132;53,4571;0,003;34;20;2,2537;1,0648;12;2;42,03019;26,379;40,892;37,253;41,872;38,008;4970776;2,9987;11,5179;0
10/08/2010 00:00;AMZN US Equity;0,1448;44,8333;0,000010236;0,000400965;0,001609782;0,003359296;0,005499711;4,059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142,382;1,0369;0,0546;1;-196;1,2755;0,973;0,5764;250;54;2,0356;11,6061;11,3879;27,0827;8,6286;1,5463;0,0023;207;399;44,3333;6,0768;30;43972,48;354,222;4,059;129,141;0;1,534;15,0379;3,5157;24,505;1609;48948,48;0,45;177,4036;-4976;-1,943;-2,6941;3,1526;0;53,9426;53,9419;130;129,94;53,9426;130;130;127,38;129,97;0;127,95;22,1344;31,0631;52,7737;28,4442;2,0012;12,5843;5706813;1,1263;-0,65;8,5868;51;41,1739;6566;132;53,9426;0,003;34;20;2,2537;1,0648;12;2;42,331;26,42;40,855;26,551;41,835;38,039;5663997;2,9987;11,5179;0
11/08/2010 00:00;AMZN US Equity;0,1441;44,8333;0,000010844;0,000413704;0,001643742;0,003414775;0,005572106;4,059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142,382;1,0372;0,0545;1;-196;1,2755;0,973;0,5764;250;54;2,0945;11,5942;11,4807;27,0928;8,7992;1,5463;0,0023;207;399;44,3333;6,0768;30;43972,48;354,222;4,059;126,3319;0;1,534;15,0379;3,6304;24,505;1609;48948,48;0,45;171,7949;-4976;-1,943;-2,6941;3,1526;0;52,2372;52,2365;125,9;125,89;52,2372;128,12;125,89;125,2;125,895;0;128,1;21,4346;30,081;51,1052;27,5449;1,9379;12,1864;5542390;1,1263;-0,393;8,5868;52;41,1739;6566;132;52,2372;0,003;34;20;2,2537;1,0648;12;2;44,40838;29,093;40,991;28,926;41,366;38,056;5494700;2,9987;11,5179;0
12/08/2010 00:00;AMZN US Equity;0,1457;44,8333;0,000010741;0,000411572;0,001638079;0,003405539;0,005560067;4,059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142,382;1,0371;0,0545;1;-196;1,2755;0,973;0,5764;250;54;2,1062;11,609;11,5386;27,1472;8,7931;1,5463;0,0023;207;399;44,3333;6,0768;30;43972,48;354,222;4,059;125,9723;0;1,534;15,0379;3,6112;24,505;1609;48948,48;0,45;172,7093;-4976;-1,943;-2,6941;3,1526;0;52,5152;52,5145;126,56;126,49;52,5152;127;126,56;123,55;126,525;0;123,76;21,5486;30,2411;51,3772;27,6915;1,9482;12,2513;4368459;1,1263;-0,03;8,5868;52;41,1739;6566;132;52,5152;0,003;34;20;2,2537;1,0648;12;2;44,6395;26,409;40,953;28,741;41,224;38,063;4332371;2,9987;11,5179;0
13/08/2010 00:00;AMZN US Equity;0,1442;44,8333;0,000011032;0,000417581;0,001654015;0,003431513;0,005593912;4,059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142,382;1,0372;0,0545;1;-196;1,2755;0,973;0,5764;250;54;2,1146;11,5982;11,575;27,1582;8,9035;1,5463;0,0024;207;399;44,3333;6,0768;30;43972,48;354,222;4,059;125,146;0;1,534;15,0379;3,6654;24,505;1609;48948,48;0,45;170,1574;-4976;-1,943;-2,6941;3,1526;0;51,7392;51,7386;124,74;124,69;51,7392;127,48;124,69;124,26;124,715;0;126,06;21,2302;29,7943;50,6181;27,2824;1,9195;12,0703;3983580;1,1263;0,091;8,5868;53;41,1739;6566;132;51,7392;0,003;34;20;2,2537;1,0648;12;2;45,73725;27,011;40,935;28,633;41,232;37,337;3932125;2,9987;11,5179;0
16/08/2010 00:00;AMZN US Equity;0,154;44,8333;0,000010816;0,000413129;0,001642216;0,003412287;0,005568863;4,059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142,382;1,0364;0,0546;1;-196;1,2755;0,973;0,5764;250;54;2,1149;11,5886;11,583;27,1502;9,0204;1,5463;0,0023;207;399;44,3333;6,0768;30;43972,48;354,225;4,059;125,8687;0;1,534;15,0379;3,6252;24,505;1609;48948,48;0,45;172,0406;-4976;-1,943;-2,6941;3,1526;0;52,3119;52,3112;126,13;126,1;52,3119;127,37;126,07;123,04;126,115;0;123,61;21,4652;30,124;51,1783;27,5843;1,9407;12,2038;4027614;1,1263;0,521;8,5868;53;41,1739;6566;132;52,3119;0,003;34;20;2,2537;1,0648;12;2;45,43006;27,211;40,9;28,675;41,219;37,386;4000904;2,9987;11,5179;0
17/08/2010 00:00;AMZN US Equity;0,1556;44,8333;0,000010168;0,000399361;0,001605221;0,003351472;0,005489113;4,059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142,382;1,0366;0,0545;1;-196;1,2755;0,973;0,5764;250;54;2,0894;11,6497;11,5531;27,1476;8,9209;1,5463;0,0023;207;399;44,3333;6,0768;30;43972,48;354,225;4,059;129,0193;0;1,534;15,0379;3,5468;24,505;1609;48948,48;0,45;175,8479;-4976;-1,943;-2,6941;3,1526;0;53,4695;53,4689;128,88;128,87;53,4695;129,98;128,86;126,79;128,875;0;127,34;21,9403;30,7907;52,3109;28,1948;1,9836;12,4739;5045092;1,1263;0,989;8,5868;52;41,1739;6566;132;53,4695;0,003;34;20;2,2537;1,0648;12;2;44,66144;26,247;40,951;28,094;41,195;37,561;5015423;2,9987;11,5179;0
18/08/2010 00:00;AMZN US Equity;0,1562;44,8333;0,000010056;0,000396985;0,001598847;0,003341029;0,00547546;4,059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143,147;1,0366;0,0544;1;-196;1,2755;0,973;0,5764;250;54;2,0868;11,6226;11,5283;27,1335;8,8961;1,5463;0,0023;207;399;44,3333;6,0768;30;43972,48;354,225;4,059;129,7464;0;1,534;15,0379;3,5251;24,505;1609;48948,48;0,45;176,926;-4976;-1,943;-2,6941;3,1526;0;53,7974;53,7967;129,66;129,65;53,7974;130,81;129,65;128,26;129,655;0;129,25;22,0748;30,9795;52,6316;28,3676;1,9958;12,5504;7902371;1,1263;1,458;8,5868;52;41,1739;6566;132;53,7974;0,003;34;20;2,2537;1,0648;12;2;44,75825;25,371;40,945;27,417;40,862;37,565;7839678;2,9987;11,5179;0
19/08/2010 00:00;AMZN US Equity;0,1589;44,8333;0,000010353;0,000403302;0,001615771;0,00336874;0,005511673;4,059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143,147;1,0363;0,0544;1;-196;1,2755;0,973;0,5764;250;54;2,1229;11,6177;11,5769;27,1301;9,0019;1,5463;0,0023;207;399;44,3333;6,0768;30;43972,48;354,203;4,059;128,2804;0;1,534;15,0379;3,5826;24,505;1609;48948,48;0,45;174,0875;-4976;-1,943;-2,6941;3,1526;0;52,9343;52,9336;127,58;127,57;52,9343;130,02;127,57;126,82;127,575;0;129,22;21,7206;30,4825;51,7872;27,9125;1,9638;12,349;5582487;1,1263;2,152;8,5868;52;41,1739;6566;132;52,9343;0,003;34;20;2,2537;1,0648;12;2;45,54106;25,957;40,966;28,003;40,889;37,296;5472883;2,9987;11,5179;0
20/08/2010 00:00;AMZN US Equity;0,1592;44,8333;0,000010326;0,000402716;0,001614206;0,00336618;0,005508328;4,029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142,694;1,0362;0,0544;1;-196;1,2755;0,973;0,5764;250;54;2,1315;11,6264;11,607;27,1269;8,9963;1,5463;0,0023;207;399;44,3333;6,0768;30;43972,48;354,203;4,029;127,0765;0;1,534;15,0379;3,5773;24,505;1609;48948,48;0,45;174,3468;-4976;-1,943;-2,6941;3,1526;0;53,0131;53,0124;127,76;127,7;53,0131;128,04;127,76;126,02;127,73;0;127,2;21,753;30,5279;51,8644;27,9541;1,9667;12,3674;4172548;1,1263;2,543;8,5868;52;41,1739;6566;132;53,0131;0,003;35;20;2,2537;1,0648;13;2;45,5445;25,802;40,948;27,556;40,861;37,242;4092404;2,9987;11,5179;0
23/08/2010 00:00;AMZN US Equity;0,1558;44,8333;0,000010709;0,000410914;0,001636334;0,003402697;0,005556367;4,029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142,694;1,0354;0,0546;1;-196;1,2755;0,973;0,5764;250;54;2,1397;11,6122;11,6233;27,127;9,0251;1,5463;0,0023;207;399;44,3333;6,0768;30;43972,48;355,267;4,029;127,5446;0;1,534;15,0379;3,6101;24,505;1609;48948,48;0,45;172,7638;-4976;-1,943;-2,6941;3,1526;0;52,5318;52,5311;126,6;126,55;52,5318;129,22;126,6;126,5;126,575;0;127,86;21,5555;30,2507;51,3934;27,7003;1,9489;12,2551;3867811;1,1263;3,305;8,5868;53;41,1739;6566;132;52,5318;0,003;35;20;2,2537;1,0648;13;2;45,46756;25,672;40,874;25,92;40,87;37,038;3825867;2,9987;11,5179;1
24/08/2010 00:00;AMZN US Equity;0,1552;44,8333;0,000011038;0,000417845;0,001654967;0,003433403;0,005596728;4,029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142,694;1,0355;0,0545;1;-196;1,2755;0,973;0,5764;250;54;2,1712;11,5943;11,675;27,1248;9,1871;1,5463;0,0024;207;399;44,3333;6,0768;30;43972,48;355,267;4,029;124,2746;0;1,534;15,0379;3,6701;24,505;1609;48948,48;0,45;169,939;-4976;-1,943;-2,6941;3,1526;0;51,6728;51,6722;124,62;124,53;51,6728;125,44;124,53;123,18;124,575;0;125,41;21,203;29,7561;50,5531;27,2474;1,917;12,0548;5369619;1,1263;3,625;8,5868;53;41,1739;6566;132;51,6728;0,003;35;20;2,2537;1,0648;13;2;46,86581;26,753;40,876;26,416;40,386;37,124;5313813;2,9987;11,5179;1
25/08/2010 00:00;AMZN US Equity;0,1579;44,8333;0,000010678;0,000410401;0,001635216;0,003401205;0,005554768;4,029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142,694;1,0356;0,0544;1;-196;1,2755;0,973;0,5764;250;54;2,1654;11,6201;11,6907;27,1231;9,1567;1,5463;0,0023;207;399;44,3333;6,0768;30;43972,48;355,267;4,029;125,8827;0;1,534;15,0379;3,603;24,505;1609;48948,48;0,45;173,105;-4976;-1,943;-2,6941;3,1526;0;52,6355;52,6349;126,93;126,85;52,6355;127,37;126,85;123,83;126,89;0;123,85;21,598;30,3104;51,4949;27,755;1,9527;12,2793;5346447;1,1263;4,418;8,5868;53;41,1739;6566;132;52,6355;0,003;35;20;2,2537;1,0648;13;2;47,04306;27,231;40,888;26,749;40,277;37,206;5307904;2,9987;11,5179;1
26/08/2010 00:00;AMZN US Equity;0,1598;44,8333;0,000010985;0,00041677;0,001652122;0,003428769;0,005590693;4,029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142,694;1,036;0,0544;1;-196;1,2755;0,973;0,5764;250;54;2,1825;11,6195;11,7265;27,1244;9,251;1,5463;0,0024;207;399;44,3333;6,0768;30;43972,48;355,267;4,029;125,9581;0;1,534;15,0379;3,6604;24,505;1609;48948,48;0,45;170,3894;-4976;-1,943;-2,6941;3,1526;0;51,8098;51,8091;124,92;124,86;51,8098;127,59;124,86;124,82;124,89;0;127,15;21,2592;29,8349;50,6871;27,3196;1,9221;12,0867;4699222;1,1263;5,595;8,5868;53;41,1739;6566;132;51,8098;0,003;35;20;2,2537;1,0648;13;2;47,033;28,153;40,798;25,551;40,299;37,172;4669028;2,9987;11,5179;1
27/08/2010 00:00;AMZN US Equity;0,1609;44,8333;0,000010709;0,000411064;0,001636978;0,00340408;0,005558518;4,029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142,694;1,036;0,0544;1;-196;1,2755;0,973;0,5764;250;54;2,151;11,5848;11,6669;27,1388;9,0222;1,5463;0,0023;207;399;44,3333;6,0768;30;43972,48;355,267;4,029;125,0515;0;1,534;15,0379;3,6089;24,505;1609;48948,48;0,45;172,8184;-4976;-1,943;-2,6941;3,1526;0;52,5484;52,5477;126,64;126,49;52,5484;126,64;126,64;122,25;126,565;0;125,46;21,5623;30,2602;51,4097;27,709;1,9495;12,259;5080505;1,1263;6,142;8,5868;53;41,1739;6566;132;52,5484;0,003;35;20;2,2537;1,0648;13;2;47,03663;27,867;40,801;25,633;40,29;36,993;5038797;2,9987;11,5179;1
30/08/2010 00:00;AMZN US Equity;0,1602;44,8333;0,000011156;0,000420278;0,0016614;0,003443873;0,005610359;4,029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142,694;1,0356;0,0545;1;-196;1,2755;0,973;0,5764;250;54;2,1835;11,5243;11,6931;27,1293;9,1646;1,5463;0,0024;207;399;44,3333;6,0768;30;43972,48;355,267;4,029;125,0288;0;1,534;15,0379;3,692;24,505;1609;48948,48;0,45;168,9292;-4976;-1,943;-2,6941;3,1526;0;51,3658;51,3651;123,74;123,69;51,3658;126,95;123,79;123,69;123,715;0;126,03;21,077;29,5792;50,2527;27,0855;1,9056;11,9831;3430965;1,1263;6,693;8,5868;54;41,1739;6566;132;51,3658;0,003;35;20;2,2537;1,0648;13;2;47,32938;28,596;40,864;26,675;40,156;36,454;3385801;2,9987;11,5179;1
31/08/2010 00:00;AMZN US Equity;0,1615;44,8333;0,000011002;0,000417384;0,001654209;0,003432789;0,005596577;4,029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142,694;1,0356;0,0544;1;-196;1,2755;0,973;0,5764;250;54;2,1835;11,5186;11,7072;27,1365;9,2389;1,5463;0,0024;207;399;44,3333;6,0768;30;43972,48;355,267;4,029;124,6574;0;1,534;15,0379;3,6613;24,505;1609;48948,48;0,45;170,3484;-4976;-1,943;-2,6941;3,1526;0;51,7973;51,7967;124,87;124,86;51,7973;125,9;124,83;122,5;124,865;0;122,85;21,2541;29,8277;50,6749;27,313;1,9216;12,0838;4226620;1,1263;6,465;8,5868;54;41,1739;6566;132;51,7973;0,003;35;20;2,2537;1,0648;13;2;47,67388;24,062;40,854;25,731;40,149;36,227;4080252;2,9987;11,5179;0
01/09/2010 00:00;AMZN US Equity;0,1672;44,8333;0,000010528;0,000408022;0,001630178;0,003394726;0,005548148;4,059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142,694;1,038;0,0543;1;-196;1,2755;0,973;0,5764;250;54;2,12;11,5333;11,6182;27,1258;9,0452;1,5463;0,0022;207;399;44,3333;6,0768;30;43972,48;355,267;4,059;130,48;0;1,534;15,0379;3,4496;24,505;1609;48948,48;0,45;180,8016;-4976;-1,943;-2,6941;3,1526;0;54,9758;54,9751;132,47;132,46;54,9758;132,599;132,49;126,17;132,465;0;126,36;22,5583;31,6581;53,7845;28,989;2,0395;12,8253;7138237;1,1263;6,913;8,5868;53;41,1739;6566;132;54,9758;0,003;34;20;2,2537;1,0648;12;2;46,19556;32,933;41,255;30,438;40,391;37,255;7047502;2,9987;11,5179;1
02/09/2010 00:00;AMZN US Equity;0,169;44,8333;0,000010153;0,000400085;0,001608951;0,003359999;0,005502797;4,059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142,694;1,0382;0,0543;1;-196;1,2755;0,973;0,5764;250;54;2,1021;11,5563;11,5613;27,0833;8,9382;1,5463;0,0022;207;399;44,3333;6,0768;30;43972,48;355,267;4,059;134,2187;0;1,534;15,0379;3,3802;24,505;1609;48948,48;0,45;184,5134;-4976;-1,943;-2,6941;3,1526;0;56,1044;56,1037;135,21;135,19;56,1044;135,21;135,21;132,05;135,2;0;132,17;23,0214;32,308;54,8887;29,5842;2,0814;13,0886;5407347;1,1263;7,302;8,5868;53;41,1739;6566;132;56,1044;0,003;34;20;2,2537;1,0648;12;2;45,62419;33,632;41,29;30,551;40,422;37,293;5354085;2,9987;11,5179;1
03/09/2010 00:00;AMZN US Equity;0,1726;44,8333;0,000009691;0,000390106;0,00158209;0,003315923;0,00544513;4,059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142,694;1,0386;0,0543;1;-196;1,2755;0,973;0,5764;250;54;2,0744;11,5425;11,4889;27,0817;8,7918;1,5463;0,0021;207;399;44,3333;6,0768;30;43972,48;355,267;4,059;138,4219;0;1,534;15,0379;3,293;24,505;1609;48948,48;0,45;189,3988;-4976;-1,943;-2,6941;3,1526;0;57,5899;57,5892;138,86;138,79;57,5899;139,5;138,79;136,625;138,825;0;136,89;23,631;33,1634;56,342;30,3675;2,1365;13,4352;6590809;1,1263;7,819;8,5868;52;41,1739;6566;132;57,5899;0,003;34;20;2,2537;1,0648;12;2;44,66231;34,729;41,358;31,106;40,358;37,452;6532745;2,9987;11,5179;1
07/09/2010 00:00;AMZN US Equity;0,1713;44,8333;0,000010121;0,000399469;0,001607446;0,003357729;0,005500038;4,059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142,694;1,0381;0,0545;1;-196;1,2755;0,973;0,5764;250;54;2,1;11,5632;11,4966;27,0915;8,9023;1,5463;0,0021;207;399;44,3333;6,0768;30;43972,48;355,267;4,059;137,5952;0;1,534;15,0379;3,3307;24,505;1609;48948,48;0,45;187,2564;-4976;-1,943;-2,6941;3,1526;0;56,9385;56,9378;137,28;137,22;56,9385;138,6;137,22;136,89;137,25;0;137,56;23,3637;32,7883;55,7047;30,024;2,1123;13,2832;3887333;1,1263;7,927;8,5868;53;41,1739;6566;132;56,9385;0,003;34;20;2,2537;1,0648;12;2;45,14806;35,113;41,377;31,135;40,329;37,068;3832610;2,9987;11,5179;1
08/09/2010 00:00;AMZN US Equity;0,1723;44,8333;0,000009874;0,000394155;0,001593157;0,003334296;0,005469389;4,059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142,694;1,0382;0,0544;1;-196;1,2755;0,973;0,5764;250;54;2,0871;11,5886;11,4828;27,0625;8,8273;1,5463;0,0021;207;399;44,3333;6,0768;30;43972,48;355,267;4,059;138,3555;0;1,534;15,0379;3,2847;24,505;1609;48948,48;0,45;189,8765;-4976;-1,943;-2,6941;3,1526;0;57,7352;57,7344;139,12;138,99;57,7352;139,7;139,14;136,45;139,055;0;137,93;23,6906;33,2471;56,4841;30,4441;2,1419;13,469;5832513;1,1263;8,24;8,5868;53;41,1739;6566;132;57,7352;0,003;34;20;2,2537;1,0648;12;2;45,08163;32,524;41,395;31,187;40,341;37,141;5806789;2,9987;11,5179;1
